Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster,PC1,PC2,PC3,PC4
50,F,3,Graduate,Married,Unknown,Blue,39,5,3,2,3230.0,1172,2058.0,0.514,4419,64,0.73,0.363,3,-1.1612511557995122,-0.5309063831979131,0.5083185767183069,0.6098439187102533
46,M,3,Uneducated,Married,Less than $40K,Blue,38,4,3,1,7958.0,1559,6399.0,0.726,4962,72,0.714,0.196,0,-0.3328505935992325,0.03576201089619333,-0.19628722489108857,1.1798398253924862
35,M,0,High School,Divorced,$40K - $60K,Blue,36,6,3,2,5619.0,1504,4115.0,0.775,2808,72,0.6,0.268,3,-0.33230348895424494,-0.6042285082830835,-0.9970372980775458,-0.38611088572386687
49,M,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854.0,1212,3642.0,0.308,3651,70,0.556,0.25,2,0.21968715165844674,-1.7158273044681036,-0.29739686246162644,0.46720950059902255
62,F,1,High School,Unknown,$40K - $60K,Blue,56,3,5,1,3807.0,2517,1290.0,0.506,1739,36,0.5,0.661,3,-1.8569038711285206,-1.3742055437757157,2.713976694726525,1.4185006459870055
45,F,2,Uneducated,Single,$40K - $60K,Blue,37,6,1,3,2529.0,1654,875.0,0.528,3428,84,0.68,0.654,3,-1.6207756489505936,0.609826043141896,0.22071120210371972,-0.93737723605105
45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097.0,655,3442.0,1.084,2611,51,0.545,0.16,2,0.3494327726888424,-1.8502293563342667,-0.6212297810670576,0.5637422301173426
56,M,4,Graduate,Single,Less than $40K,Blue,36,3,2,3,3057.0,1077,1980.0,0.934,4449,77,0.878,0.352,0,-0.7259464285338494,0.8889827441052661,0.7573473980225981,-0.2192128889765176
58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546,78,0.5,0.589,0,-2.1283977212309955,-0.33632457329680543,1.0730254061140867,1.5388379676766295
51,F,3,Unknown,Single,Less than $40K,Blue,41,5,1,2,2941.0,655,2286.0,0.616,4099,66,0.571,0.223,0,-1.3943363407010039,0.5474042700110924,1.525082095271109,-1.397958220167899
38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252.0,1129,10123.0,0.462,1766,31,0.476,0.1,2,1.2908372488259776,-1.1204829734884822,-1.4817099369062012,-1.6996859915016795
39,M,3,High School,Single,$60K - $80K,Blue,26,6,1,4,24534.0,1475,23059.0,0.528,3505,60,0.935,0.06,2,2.720154146768044,-0.4680965185094449,-1.4884494069424148,-1.7460279427590937
43,M,4,Graduate,Single,$120K +,Blue,36,1,3,4,33384.0,0,33384.0,0.631,2066,46,0.769,0.0,1,3.6534427975398547,-0.3885214978793925,0.697241662690497,-1.9839321322444485
44,F,3,Graduate,Married,Less than $40K,Blue,40,6,2,2,2232.0,2002,230.0,1.107,3803,68,0.511,0.897,0,-2.696873322832541,-0.09769320172655035,-0.8509137095409074,1.5864337618423958
40,F,3,Graduate,Married,Less than $40K,Blue,36,6,1,3,7582.0,1942,5640.0,0.823,4926,85,0.635,0.256,0,-1.198056762997998,0.4083791392315371,-0.9748277338463651,0.7315239945498466
49,M,2,Uneducated,Married,$80K - $120K,Blue,44,6,2,2,13884.0,1204,12680.0,0.575,4650,70,0.556,0.087,2,1.6989805051440159,-1.633088696084918,0.3211706891539666,1.0626944358822272
64,F,1,College,Unknown,Less than $40K,Blue,56,3,1,2,6167.0,0,6167.0,0.422,1648,43,0.536,0.0,0,-0.8506998849549904,-1.194564914187574,3.6186173831508897,-0.31148721489182557
49,F,4,Uneducated,Unknown,Unknown,Blue,39,5,2,3,11545.0,1732,9813.0,0.871,3996,65,0.548,0.15,3,0.20384143694168347,0.09819522602586792,0.3899831305168089,-0.5168363838517418
47,F,3,Doctorate,Single,$40K - $60K,Blue,35,3,3,2,2872.0,2517,355.0,0.606,3635,62,0.824,0.876,3,-1.9452267406429524,0.8572188024302323,0.3192033551251272,-0.11047246562351994
44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386,3280.0,0.564,1981,42,1.0,0.421,3,-1.3863757002727441,-1.3654703046890093,-0.3582623598154387,0.6911155007042488
64,M,1,Graduate,Single,Less than $40K,Blue,45,5,3,2,4417.0,0,4417.0,0.904,4253,72,0.895,0.0,0,-0.29288259186904925,-0.23366437324540745,2.7017718190019426,-0.3669052331949465
48,F,3,Uneducated,Single,Less than $40K,Blue,39,4,3,4,2991.0,1508,1483.0,0.703,3734,64,0.882,0.504,0,-1.8022629399487944,0.661675510668204,0.9663621603827245,-0.9553856800911942
52,F,3,Graduate,Single,Less than $40K,Silver,34,3,2,2,13109.0,1375,11734.0,0.742,3563,73,0.553,0.105,1,0.8407310855401134,1.5741920325734255,1.488640583684963,-1.002208829312245
57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889,3554.0,0.421,4416,64,0.6,0.347,0,-1.5307729913450419,0.332066970672767,2.4776484415885873,-0.5033610874388651
65,M,0,Graduate,Single,Less than $40K,Blue,56,6,1,3,2717.0,0,2717.0,0.736,3150,59,0.475,0.0,0,-0.6146730001166397,-1.4511629064622515,3.7384055939830527,-0.7742286081681202
52,M,2,Graduate,Married,$60K - $80K,Blue,41,4,3,3,2628.0,2195,433.0,0.635,3608,68,0.417,0.835,2,-0.8396263007252392,-1.4419543739500718,-0.27310200451558375,1.8742443471590788
42,M,3,Uneducated,Single,$80K - $120K,Blue,35,5,1,4,16054.0,0,16054.0,0.446,3449,75,0.705,0.0,2,2.4943141330579843,-0.5072318497925583,0.18634157250931466,-2.1401486598283856
37,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0,3,0.1962616176522712,0.10251754355863035,-0.7788990714384023,-2.06140366453511
53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,5,1438.3,0,1438.3,0.314,1739,44,0.467,0.0,0,-1.331460312274115,-1.4171458310220224,1.1273750750060914,-1.0071313440661955
46,F,2,High School,Married,Unknown,Blue,39,3,1,2,12295.0,1292,11003.0,0.537,4177,63,0.75,0.105,3,0.19929215773616862,-0.14044983069003023,0.3134889479514045,0.6222769349040068
55,F,2,Doctorate,Married,Unknown,Blue,47,6,1,3,5794.0,0,5794.0,0.732,4201,73,0.587,0.0,3,-0.32437928461078225,-1.1847020998319262,1.8611735692154052,0.140057696037671
51,F,0,Graduate,Married,Less than $40K,Blue,42,5,3,2,1858.0,925,933.0,1.056,3660,72,0.6,0.498,0,-2.1940911519738284,-0.42232923187636406,0.7020015663678734,1.305007158841644
35,F,1,Uneducated,Married,Less than $40K,Blue,30,3,2,1,2593.0,1660,933.0,0.562,1974,33,1.062,0.64,0,-2.404992544018251,-0.08869546111443517,-1.5169330521202946,0.4931057532351486
41,M,3,Doctorate,Single,$60K - $80K,Blue,34,5,3,2,12420.0,0,12420.0,0.709,4422,70,0.628,0.0,2,1.749099469329532,-0.289669173669157,0.10191295166137314,-1.9645247675336792
41,M,3,Graduate,Single,$60K - $80K,Blue,29,5,3,3,2775.0,1664,1111.0,0.809,2478,52,0.926,0.6,2,-0.3630726690405811,-0.5060415297934379,-1.5233405596097451,-0.9229949118301553
43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0,0,-1.0917379516230667,0.29207555019028975,1.5021646738081578,-2.451133354878239
45,M,2,Unknown,Single,$40K - $60K,Blue,40,6,4,3,7037.0,0,7037.0,0.583,4099,71,0.69,0.0,3,0.5004633914928055,-0.5596504335909053,0.9746029039132901,-1.9489268179528683
44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14,0,-1.1110350575394854,0.2770522203048982,0.471674355633973,-0.5871174433595366
63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186,50,0.562,0.0,0,-1.2716291855783113,-0.5196395512830756,2.6643388657838627,-1.915674345657583
46,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,2,1,11634.0,0,11634.0,0.52,4447,74,0.574,0.0,2,1.5263154100892906,-1.3311533271196905,-0.48199214066733387,0.3817086405187985
51,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.0,193,15794.0,0.435,2021,46,0.394,0.012,1,1.241930647385433,-0.2046281399437653,2.6186623487579586,-0.06121377517876961
44,F,2,Uneducated,Married,Unknown,Blue,36,1,3,3,13735.0,1733,12002.0,0.614,1783,43,0.654,0.126,3,0.19958402823457402,-0.682570976464232,0.2663154836205197,0.09970495934971753
58,M,1,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880.0,2517,1363.0,0.673,3163,65,0.97,0.649,3,-0.9704075404542433,-0.24196583035247948,1.8442300862661671,1.086681039489807
38,F,2,College,Single,Less than $40K,Blue,21,4,1,2,6899.0,0,6899.0,0.771,3848,71,0.69,0.0,0,-0.5214320394843958,1.4329149494179838,-0.6466095331242704,-2.6565708574299802
50,M,2,Graduate,Married,$60K - $80K,Blue,39,4,1,4,6508.0,2276,4232.0,1.008,4254,77,0.711,0.35,2,0.26343351282583033,-0.968430430778557,-1.0387771047156973,1.9842254770346308
46,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,3,4,5090.0,1650,3440.0,0.58,3707,72,0.44,0.324,0,-1.3747061912255825,0.21118430697201612,0.3159509332558639,-0.8719914976865659
47,M,4,Graduate,Single,$120K +,Blue,35,3,4,3,7015.0,0,7015.0,0.456,1799,51,0.645,0.0,2,0.7332451935063588,-0.766757751930411,0.8830590810336896,-2.2685052595637742
51,M,2,Uneducated,Divorced,$120K +,Blue,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.719,0.0,1,3.1670224763321153,-1.0501767316686825,1.098452744137548,-0.5017851251236569
49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384.0,0,4384.0,0.684,1832,49,0.581,0.0,2,1.2188376858852001,-1.1602964164591083,1.4592214489381936,-1.5877074235457251
47,F,5,Unknown,Married,Less than $40K,Blue,40,5,1,3,2950.0,2000,950.0,0.882,4742,79,0.837,0.678,0,-2.147450528618266,0.5062478846043588,-0.7795182118459728,1.6223132069594985
49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0,1511.0,0.432,1329,35,0.591,0.0,2,0.153051129100329,-3.05692048644568,-0.6096318331416795,-0.6655673303913433
49,F,3,Graduate,Single,Unknown,Blue,31,2,3,4,4946.0,0,4946.0,0.54,2239,38,0.407,0.0,3,-0.1747647257375323,-0.4514162327398231,1.417193274815557,-3.03588574767371
54,F,3,Uneducated,Single,Less than $40K,Blue,47,3,3,3,7477.0,1960,5517.0,1.008,3618,76,0.583,0.262,0,-1.0301758084248578,0.8267158186975944,2.044108732940068,-0.14853520723274014
57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182.0,0,32182.0,0.52,1937,46,0.704,0.0,1,4.676134615056638,-1.333991262344518,2.751654528319957,-1.113570368999441
47,M,4,Uneducated,Married,$60K - $80K,Blue,42,4,1,2,5715.0,1214,4501.0,0.858,3685,63,0.658,0.212,2,0.5115889509728452,-1.1659554851993994,-0.8780219800103487,1.255840485544578
49,F,4,Unknown,Single,$40K - $60K,Blue,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053,3,0.12270539767819824,0.49106589485541,1.03669827344134,-1.7091927886992142
37,M,1,High School,Single,$60K - $80K,Blue,21,3,2,2,21952.0,1600,20352.0,0.878,4087,70,0.628,0.073,2,2.520035200437038,0.6011296705878344,-1.596507469175794,-1.3115677368757384
45,F,3,Unknown,Married,Less than $40K,Blue,39,4,3,3,2606.0,1978,628.0,0.443,2191,42,0.5,0.759,0,-2.5619112908257096,-0.9351767550018368,-0.013439905375459124,0.47292015442176716
50,M,1,Doctorate,Single,$80K - $120K,Blue,41,6,1,2,2826.0,1741,1085.0,0.669,4488,73,0.825,0.616,2,-0.09420817090446079,-0.3713038246576771,0.6703073920332006,0.11033090547946835
45,F,2,High School,Single,Less than $40K,Blue,26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0.0,0,-1.1013648027086256,0.7987906561273946,0.466525357848562,-2.594217288149927
42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064,42,0.4,0.143,3,-0.5838998820991356,-0.37632131448998096,0.31557394557817087,-2.2974243469441262
45,M,4,High School,Married,$80K - $120K,Blue,40,6,2,3,6366.0,1344,5022.0,0.492,3258,58,0.758,0.211,2,0.7256479808624218,-1.9422479481410122,-0.8586836011831618,0.7770502410472954
41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,2,-0.45195006677856475,-1.1821736206694065,-2.0734632068091328,0.8707787757895101
44,F,4,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1687.0,1290,397.0,0.709,4247,87,0.706,0.765,0,-2.109837831416922,1.3190627703788629,0.22469185308983916,-1.0966870552209582
41,M,2,College,Unknown,$80K - $120K,Blue,24,3,2,4,14320.0,0,14320.0,0.754,4077,77,0.791,0.0,2,2.4224593413502227,-0.05338240363970155,-1.3385808577033285,-1.2197684232267996
53,F,0,Graduate,Single,Less than $40K,Blue,48,4,3,3,5972.0,1885,4087.0,0.973,3491,65,0.711,0.316,0,-1.4846253625985844,0.26676957971014703,2.205644420941536,-0.07271224684540976
43,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,3,8771.0,1662,7109.0,0.555,3779,72,0.756,0.189,0,-1.0819352601962615,-0.19826203910274304,-0.4023500190508995,0.2027325640793787
64,F,0,Uneducated,Single,Less than $40K,Blue,36,3,1,3,7112.0,1358,5754.0,0.553,4951,73,0.587,0.191,0,-0.9611656736327946,0.7961481341890172,2.6457581784467883,-0.6741397028668824
46,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,7333.0,875,6458.0,0.807,3636,48,1.286,0.119,3,0.3177360331925369,-0.34298306818584934,-0.3291950304096559,-0.7783674785431361
37,F,4,High School,Single,Less than $40K,Blue,18,4,1,2,2001.0,1366,635.0,0.86,4590,66,0.571,0.683,0,-1.9631633675765918,1.840174003256025,-1.8262426235956888,-1.6749845068687974
46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,639,799.3,0.768,4427,85,0.735,0.444,0,-1.7152220220885726,1.0968657391206666,1.0944937725057904,-1.130519780532965
48,M,3,Graduate,Married,$80K - $120K,Blue,37,5,2,1,34516.0,1416,33100.0,0.491,4026,65,0.512,0.041,1,3.9318001934805484,-1.350679237340475,-0.1073920448788533,1.0127700202897105
48,M,2,High School,Married,$40K - $60K,Blue,36,6,3,2,4207.0,1921,2286.0,0.766,3850,75,0.562,0.457,3,-0.772671709056879,-1.0016146134464798,-0.839900232734776,1.3727170469975478
38,F,2,Doctorate,Single,Less than $40K,Blue,31,6,3,2,1555.0,986,569.0,0.865,4686,75,0.667,0.634,0,-2.120646192464676,1.1641738580537528,-0.057845938867962764,-1.5476263651912618
44,M,3,Graduate,Married,$120K +,Blue,32,4,2,2,34516.0,1344,33172.0,0.523,4795,92,0.673,0.039,1,3.4343862737630304,0.07773117310473918,-0.5645260097179466,0.819410172359437
55,M,1,College,Single,$80K - $120K,Blue,48,3,3,3,6846.0,0,6846.0,0.62,1735,35,0.522,0.0,2,1.2396936052157506,-2.092320968134313,2.3725387796260025,-1.3444048293587163
50,M,1,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035,1036.0,0.754,4092,74,0.947,0.5,3,-0.8687328107031892,-0.8968055736911533,-0.7347255348658394,1.1983316026041635
43,M,3,Uneducated,Single,$80K - $120K,Blue,30,3,2,4,11336.0,0,11336.0,0.691,1809,39,0.345,0.0,2,1.9120873476010025,-1.3459168775465906,-0.012168977483911186,-2.7202254330614952
55,M,1,Doctorate,Single,$60K - $80K,Blue,36,3,3,3,15221.0,1166,14055.0,0.839,3848,68,0.619,0.077,2,1.7535598366884912,-0.5095631794658833,1.3033212374931462,-0.7167144623119664
47,M,3,High School,Married,$80K - $120K,Blue,34,3,3,3,21359.0,0,21359.0,0.551,2064,63,0.853,0.0,2,2.823675967839962,-1.6148065030018834,-0.3693656433940755,0.27555790946199143
42,M,2,Uneducated,Single,$80K - $120K,Blue,37,3,3,4,19366.0,1592,17774.0,0.679,3627,66,1.0,0.082,2,2.5160160104545075,-0.17627336219669792,0.1409779664440497,-0.8116844301770103
41,M,2,Uneducated,Married,$60K - $80K,Blue,13,4,2,2,2243.0,1944,299.0,0.942,3216,77,0.674,0.867,2,-0.7813368273872267,-0.027488903362295664,-3.5536298113057896,0.9572658675325233
56,F,1,High School,Single,Less than $40K,Blue,43,3,2,2,2923.0,1934,989.0,0.577,3861,68,0.7,0.662,0,-2.117934521800442,0.8342405164768928,1.9987177118442414,0.13983304814002737
50,F,4,Uneducated,Single,$40K - $60K,Blue,22,5,2,3,7853.0,1343,6510.0,0.491,1814,37,0.37,0.171,3,-0.5032464459262365,-0.6100350216424729,-0.1679784689679672,-2.6111271427501554
41,M,4,Post-Graduate,Married,$40K - $60K,Silver,30,6,3,3,16386.0,2236,14150.0,1.004,3293,66,0.833,0.136,1,1.9676641438488924,-0.38670006526441625,-2.139675869313163,0.9477747642951396
48,F,4,Graduate,Single,Unknown,Blue,40,3,2,2,11164.0,859,10305.0,0.915,4227,67,0.634,0.077,3,0.41679438876795066,0.8509009705277479,1.1954683142616611,-1.1815707222411491
49,F,3,Uneducated,Married,Less than $40K,Blue,31,6,3,3,2960.0,1835,1125.0,0.532,3941,64,0.455,0.62,0,-2.248215023357763,-0.4708704858904069,-0.281367597446928,0.3233052832185923
41,M,2,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871,9945.0,0.606,3221,68,0.581,0.081,2,0.7644694925249843,-0.9609947105750039,-0.5722117190206102,0.29940043054105187
37,F,3,High School,Single,Less than $40K,Blue,26,3,1,2,2917.0,2216,701.0,0.81,4524,67,0.489,0.76,0,-2.0834913794761762,1.8628365900498156,-1.1347825166019083,-0.9775709226796865
44,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,2568.0,1603,965.0,0.432,3616,85,0.545,0.624,0,-2.1720049847858247,0.3756425087515951,0.214462048784789,0.7355575163932984
44,F,3,College,Single,Less than $40K,Blue,30,6,3,3,4539.0,2053,2486.0,0.705,2960,67,0.861,0.452,0,-1.772337263860584,0.6899495821216797,-0.2060658654050151,-1.2486714364058988
48,M,4,Unknown,Married,$80K - $120K,Blue,41,2,3,6,4806.0,1357,3449.0,0.573,1771,35,0.346,0.282,2,0.5326153843138982,-2.6777662144215943,-0.07055325770725404,0.0929086632276622
65,F,0,Graduate,Unknown,Unknown,Blue,36,3,3,4,2025.0,1701,324.0,0.628,4056,71,0.578,0.84,3,-1.7616278049463048,0.018555309599780603,1.8392339966141134,0.5242948120634177
54,M,1,Uneducated,Unknown,$80K - $120K,Blue,46,4,1,4,6249.0,2517,3732.0,0.751,3988,68,0.789,0.403,2,0.5618139866398487,-0.8442267245447999,0.4938501192596498,1.2570857769404467
48,F,2,High School,Single,Less than $40K,Blue,35,4,6,1,1686.0,1271,415.0,1.087,3445,64,0.73,0.754,0,-2.3361984255484423,0.8803714778575561,0.700681726291188,-0.3514627988001082
41,M,1,Graduate,Married,$80K - $120K,Blue,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,2,0.8180437819852037,-2.0998621198857417,-1.610685903337701,0.7387823294430284
43,F,3,Post-Graduate,Unknown,Less than $40K,Blue,23,5,3,3,4284.0,1094,3190.0,0.63,3095,64,0.524,0.255,0,-1.299247385084377,0.4195195930456364,-1.0624712372956058,-1.6255802145276785
46,F,5,Uneducated,Single,Less than $40K,Blue,38,6,1,4,2601.0,1604,997.0,0.853,4835,80,0.702,0.617,0,-1.86983567786431,1.1041078429019273,0.09786545660151082,-0.9013330825069414
47,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,2,2,1738.0,0,1738.0,1.124,2572,62,0.938,0.0,0,-1.1883757672664477,0.3770761292397631,0.03631223914578758,-0.7308092842700058
42,F,3,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,3,-0.45495063925481993,-1.2978371446659915,-0.25724957130434034,-0.6818258156688236
42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613,73,0.553,0.056,1,5.052689272613802,-0.09337088651026434,-0.07499573838011114,0.0001517193961682292
47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,0,-0.35864070315606267,-0.815899538784311,-0.3029586700881399,0.28868161367661677
50,F,2,Graduate,Single,Unknown,Blue,41,5,2,4,4846.0,2490,2356.0,0.788,3724,61,0.605,0.514,3,-1.220563843667313,0.07105976373830619,1.1183402430142193,-0.6753193463077903
43,F,3,Graduate,Married,Less than $40K,Silver,36,6,2,2,11392.0,0,11392.0,0.821,3246,63,0.703,0.0,0,0.6370491178600389,-0.0803832986473991,-0.03961983226100873,-0.21867158721608096
49,M,1,College,Married,$60K - $80K,Blue,43,6,3,4,22036.0,1560,20476.0,0.555,2139,48,0.714,0.071,2,2.008147635538443,-2.7556825568974275,0.11057315140685905,0.6538884828843857
43,F,4,Graduate,Married,Less than $40K,Blue,25,5,3,2,2772.0,1782,990.0,0.718,4739,88,0.796,0.643,0,-2.1139947495931333,1.0050992877223965,-1.5707030555054862,0.8853520380469717
52,M,4,Uneducated,Married,$80K - $120K,Blue,36,5,2,2,7474.0,2444,5030.0,0.619,5100,79,0.717,0.327,2,0.7235885679384105,-0.7173404187917349,-0.7148901918911511,1.890792849690834
40,M,5,Unknown,Married,$80K - $120K,Blue,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.641,0.043,1,4.076553214429341,-1.200585681190346,-1.5322977886729805,0.4474219408479157
46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0,11117.0,0.814,3099,69,0.816,0.0,2,1.4620619839898337,-1.36512750319843,-0.7235845943090922,0.2699686288455518
47,F,4,Graduate,Married,Unknown,Blue,33,6,3,1,10714.0,2407,8307.0,0.378,4328,71,0.543,0.225,3,-0.35564605333999105,-0.1942689001012425,-0.16401747597531963,0.5146113712847468
60,M,0,High School,Single,$40K - $60K,Blue,36,5,3,2,5420.0,0,5420.0,0.81,3477,60,0.622,0.0,3,0.2400831020364438,-0.9312290906760687,1.6754296715117427,-1.1248198047294284
38,F,1,Post-Graduate,Single,Less than $40K,Blue,26,4,1,3,2652.0,2496,156.0,0.561,3691,58,1.071,0.941,0,-2.560816456517527,1.4501721157227425,-1.3144947450370283,-0.7165880827367088
51,M,2,Doctorate,Single,$40K - $60K,Blue,40,4,3,3,6492.0,719,5773.0,0.711,4828,78,0.529,0.111,3,0.35309401375368993,-0.05659176794366101,1.5288762623125296,-1.1387273689317166
62,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,2,4,11352.0,2517,8835.0,0.751,4021,56,0.806,0.222,3,-0.42950374309904804,-0.7745811065361039,2.198592146702233,1.4314776831723548
52,F,5,Unknown,Single,Unknown,Blue,36,3,1,3,3167.0,1387,1780.0,0.899,4587,76,0.551,0.438,3,-0.8447951249246913,1.1976715121964023,0.7289039903130514,-0.9118853284212243
41,M,3,High School,Single,Less than $40K,Blue,33,6,3,1,7015.0,918,6097.0,0.957,4410,70,0.591,0.131,0,-0.19222973614786143,0.545016249370238,-0.25719896292787064,-1.348008891606419
48,M,4,Post-Graduate,Single,$120K +,Blue,38,5,2,0,34516.0,1639,32877.0,0.688,4959,74,0.805,0.047,1,3.490588608463638,0.6848753526118545,0.35617849730665607,-0.2225826281661806
43,M,3,Graduate,Unknown,$80K - $120K,Blue,30,3,1,4,3244.0,2260,984.0,0.711,2313,39,0.857,0.697,2,-0.10122025151779593,-0.8685163773989917,-1.9014818783808203,0.19744323785362292
51,F,1,College,Married,Less than $40K,Blue,42,4,2,2,2431.0,0,2431.0,0.886,3323,65,1.097,0.0,0,-1.3306736944443223,-0.3651606430519423,0.7335242067209792,0.803368584781808
42,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824,1226.0,0.771,1973,50,1.381,0.598,0,-2.485559071459272,-0.46362645539777514,-0.9265557276034857,1.3828397206876124
54,F,4,Graduate,Single,Less than $40K,Blue,43,3,1,4,2191.0,1655,536.0,1.008,4961,71,0.821,0.755,0,-2.0633941534526454,1.1963310548575137,0.9995275844654314,0.23939719150453234
52,F,3,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5677.0,1403,4274.0,0.951,2730,58,0.758,0.247,0,-1.5160167464406766,-0.818315450592641,-0.2400821504883695,0.5252111473675123
48,F,2,Doctorate,Married,Less than $40K,Blue,40,3,4,3,4176.0,1248,2928.0,0.434,4889,62,0.632,0.299,0,-1.5763633715515626,-0.28942289734786164,1.21222628254641,0.4166854742914541
40,M,4,Graduate,Married,Less than $40K,Blue,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703,0,-1.5141937396268186,0.2537483865672434,-1.62618312879618,1.3024875297532743
65,M,0,High School,Single,$40K - $60K,Blue,36,6,4,1,3305.0,1909,1396.0,0.371,4218,72,0.636,0.578,3,-0.9952573699849968,-0.4885403196241296,1.909689301547177,0.1602379083931674
47,M,4,Graduate,Married,$60K - $80K,Blue,34,6,3,0,9261.0,1605,7656.0,0.571,2468,44,0.419,0.173,2,0.605336798047932,-1.9762025371508924,-1.0804174868286487,0.5776234101518213
64,F,0,Graduate,Single,$40K - $60K,Blue,56,6,2,1,1564.0,0,1564.0,0.516,4018,69,0.605,0.0,3,-0.918863984927461,-0.7681391771472477,3.8682740927573693,-0.5234747060530628
50,F,3,Unknown,Single,$40K - $60K,Blue,36,5,3,3,12740.0,1173,11567.0,1.04,3441,55,0.719,0.092,3,0.1603011149895114,-0.12025311991908524,0.528326977339089,-1.185517688557439
57,F,3,Unknown,Single,Unknown,Silver,36,6,3,2,34516.0,1698,32818.0,0.823,3498,68,0.619,0.049,1,3.5825219673863242,0.6011389501393584,2.031316116646466,-0.9783890741982931
58,M,2,Uneducated,Single,$80K - $120K,Blue,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814,2,-0.30919019954928123,-1.0580262326027607,1.9819628080251404,0.7917632276841914
39,F,1,Graduate,Single,$40K - $60K,Blue,32,3,3,1,3812.0,1103,2709.0,0.757,4080,65,0.625,0.289,3,-0.9430171148085617,0.9993610079210635,-0.020749796707941998,-1.2771350608668652
54,F,2,High School,Single,Unknown,Blue,44,4,3,4,3778.0,0,3778.0,0.739,2367,45,0.452,0.0,3,-0.4116425054819262,-1.0394054561924368,2.4616607841697538,-2.19447267584844
58,M,3,High School,Married,$120K +,Blue,50,6,2,4,12698.0,2361,10337.0,0.799,4425,75,0.63,0.186,2,0.6279641019284107,-1.604041270909831,0.8586244071647676,2.0855201996089097
41,F,3,High School,Married,Unknown,Blue,32,1,2,4,26229.0,0,26229.0,0.504,2077,46,0.643,0.0,1,2.017689773772574,-0.7328449457307025,-0.00465085366499741,-0.9745059250907069
